,Parcel Number,Number of Rooms,Property Area,Total Taxable Value
4104,0256T252M,0.0,0.0,3600.0
4105,0256T252P,0.0,0.0,1600.0
4106,0256T253M,0.0,0.0,3600.0
4107,0256T253P,0.0,0.0,1600.0
4108,0256T254M,0.0,0.0,3600.0
4109,0256T254P,0.0,0.0,1600.0
4110,0256T255M,0.0,0.0,3600.0
4111,0256T255P,0.0,0.0,1600.0
4112,0256T256M,0.0,0.0,3600.0
4113,0256T256P,0.0,0.0,1600.0
4114,0256T257M,0.0,0.0,3600.0
4115,0256T257P,0.0,0.0,1600.0
4116,0256T258M,0.0,0.0,3600.0
4117,0256T258P,0.0,0.0,1600.0
4118,0256T259M,0.0,0.0,3600.0
4119,0256T259P,0.0,0.0,1600.0
4120,0256T260M,0.0,0.0,3600.0
4121,0256T260P,0.0,0.0,1600.0
4122,0256T261M,0.0,0.0,3600.0
4123,0256T261P,0.0,0.0,1600.0
4124,0256T262M,0.0,0.0,3600.0
4125,0256T262P,0.0,0.0,1600.0
4126,0256T263M,0.0,0.0,3600.0
4127,0256T263P,0.0,0.0,1600.0
4128,0256T264M,0.0,0.0,3600.0
4129,0256T264P,0.0,0.0,1600.0
4130,0256T265M,0.0,0.0,3600.0
4131,0256T265P,0.0,0.0,1600.0
4132,0256T266M,0.0,0.0,3600.0
4133,0256T266P,0.0,0.0,1600.0
4134,0256T267M,0.0,0.0,3600.0
4135,0256T267P,0.0,0.0,1600.0
4136,0256T268M,0.0,0.0,3600.0
4137,0256T268P,0.0,0.0,1600.0
4138,0256T269M,0.0,0.0,3600.0
4139,0256T269P,0.0,0.0,1600.0
4140,0256T270M,0.0,0.0,3600.0
4141,0256T270P,0.0,0.0,1600.0
4142,0256T271M,0.0,0.0,3600.0
4143,0256T271P,0.0,0.0,1600.0
4144,0256T272M,0.0,0.0,3600.0
4145,0256T272P,0.0,0.0,1600.0
4146,0256T273M,0.0,0.0,3600.0
4147,0256T273P,0.0,0.0,1600.0
4148,0256T274M,0.0,0.0,3600.0
4149,0256T274P,0.0,0.0,1600.0
4150,0256T275M,0.0,0.0,3600.0
4151,0256T275P,0.0,0.0,1600.0
4152,0256T276M,0.0,0.0,3600.0
4153,0256T276P,0.0,0.0,1600.0
4154,0256T277M,0.0,0.0,3600.0
4155,0256T277P,0.0,0.0,1600.0
4156,0256T278M,0.0,0.0,3600.0
4157,0256T278P,0.0,0.0,1600.0
4158,0256T279M,0.0,0.0,3600.0
4159,0256T279P,0.0,0.0,1600.0
4160,0256T280M,0.0,0.0,3600.0
4161,0256T280P,0.0,0.0,1600.0
4162,0256T281M,0.0,0.0,3600.0
4163,0256T281P,0.0,0.0,1600.0
4164,0256T282M,0.0,0.0,3600.0
4165,0256T282P,0.0,0.0,1600.0
4166,0256T283M,0.0,0.0,3600.0
4167,0256T283P,0.0,0.0,1600.0
4168,0256T284M,0.0,0.0,2920.0
4169,0256T284P,0.0,0.0,1600.0
4170,0256T285M,0.0,0.0,3600.0
4171,0256T285P,0.0,0.0,1600.0
4172,0256T286M,0.0,0.0,3600.0
4173,0256T286P,0.0,0.0,1600.0
4174,0256T287M,0.0,0.0,3600.0
4175,0256T287P,0.0,0.0,1600.0
4176,0256T288M,0.0,0.0,3600.0
4177,0256T288P,0.0,0.0,1600.0
4178,0256T289M,0.0,0.0,3600.0
4179,0256T289P,0.0,0.0,1600.0
4180,0256T290M,0.0,0.0,3600.0
4181,0256T290P,0.0,0.0,1600.0
4182,0256T291M,0.0,0.0,3600.0
4183,0256T291P,0.0,0.0,1600.0
4184,0256T292M,0.0,0.0,3600.0
4185,0256T292P,0.0,0.0,1600.0
4186,0256T293M,0.0,0.0,3600.0
4187,0256T293P,0.0,0.0,1600.0
4188,0256T294M,0.0,0.0,3600.0
4189,0256T294P,0.0,0.0,1600.0
4190,0256T295M,0.0,0.0,3600.0
4191,0256T295P,0.0,0.0,1600.0
4192,0256T296M,0.0,0.0,3600.0
4193,0256T296P,0.0,0.0,1600.0
4194,0256T297M,0.0,0.0,3600.0
4195,0256T297P,0.0,0.0,1211.0
4196,0256T298M,0.0,0.0,3600.0
4197,0256T298P,0.0,0.0,1600.0
4198,0256T299M,0.0,0.0,3600.0
4199,0256T299P,0.0,0.0,1600.0
4200,0256T300M,0.0,0.0,3600.0
4201,0256T300P,0.0,0.0,1600.0
4202,0256T301M,0.0,0.0,3600.0
4203,0256T301P,0.0,0.0,1600.0
4204,0256T302M,0.0,0.0,3600.0
4205,0256T302P,0.0,0.0,1600.0
4206,0256T303M,0.0,0.0,3600.0
4207,0256T303P,0.0,0.0,1600.0
4208,0256T304M,0.0,0.0,3600.0
4209,0256T304P,0.0,0.0,1600.0
4210,0256T305M,0.0,0.0,3600.0
4211,0256T305P,0.0,0.0,1600.0
4212,0256T306M,0.0,0.0,3600.0
4213,0256T306P,0.0,0.0,1600.0
4214,0256T307M,0.0,0.0,3600.0
4215,0256T307P,0.0,0.0,1600.0
4216,0256T308M,0.0,0.0,3600.0
4217,0256T308P,0.0,0.0,1600.0
4218,0256T309M,0.0,0.0,3600.0
4219,0256T309P,0.0,0.0,1600.0
4220,0256T310M,0.0,0.0,3600.0
4221,0256T310P,0.0,0.0,1600.0
4222,0256T311M,0.0,0.0,3600.0
4223,0256T311P,0.0,0.0,1600.0
4224,0256T312M,0.0,0.0,3600.0
4225,0256T312P,0.0,0.0,1600.0
4226,0256T313M,0.0,0.0,3600.0
4227,0256T313P,0.0,0.0,1600.0
4228,0256T314M,0.0,0.0,3600.0
4229,0256T314P,0.0,0.0,1600.0
4230,0256T315M,0.0,0.0,3600.0
4231,0256T315P,0.0,0.0,1600.0
4232,0256T316M,0.0,0.0,3600.0
4233,0256T316P,0.0,0.0,1600.0
4234,0256T317M,0.0,0.0,3600.0
4235,0256T317P,0.0,0.0,1600.0
4236,0256T318M,0.0,0.0,3600.0
4237,0256T318P,0.0,0.0,1600.0
4238,0256T319M,0.0,0.0,3600.0
4239,0256T319P,0.0,0.0,1600.0
4240,0256T320M,0.0,0.0,3600.0
4241,0256T320P,0.0,0.0,1600.0
4242,0256T321M,0.0,0.0,3600.0
4243,0256T321P,0.0,0.0,1600.0
4244,0256T322M,0.0,0.0,3600.0
4245,0256T322P,0.0,0.0,1600.0
4246,0256T323M,0.0,0.0,3600.0
4247,0256T323P,0.0,0.0,1600.0
4248,0256T324M,0.0,0.0,2876.0
4249,0256T324P,0.0,0.0,1600.0
4250,0256T325M,0.0,0.0,3600.0
4251,0256T325P,0.0,0.0,1600.0
4252,0256T326M,0.0,0.0,3600.0
4253,0256T326P,0.0,0.0,1600.0
4254,0256T327M,0.0,0.0,3600.0
4255,0256T327P,0.0,0.0,1600.0
4256,0256T328M,0.0,0.0,3600.0
4257,0256T328P,0.0,0.0,1600.0
4258,0256T329M,0.0,0.0,3600.0
4259,0256T329P,0.0,0.0,1600.0
4260,0256T330M,0.0,0.0,3600.0
4261,0256T330P,0.0,0.0,1600.0
4262,0256T331M,0.0,0.0,3600.0
4263,0256T331P,0.0,0.0,1600.0
4264,0256T332M,0.0,0.0,3600.0
4265,0256T332P,0.0,0.0,1600.0
4266,0256T333M,0.0,0.0,3600.0
4267,0256T333P,0.0,0.0,1600.0
4268,0256T334M,0.0,0.0,3600.0
4269,0256T334P,0.0,0.0,1600.0
4270,0256T335M,0.0,0.0,3600.0
4271,0256T335P,0.0,0.0,1600.0
4272,0256T336M,0.0,0.0,3600.0
4273,0256T336P,0.0,0.0,1600.0
4274,0256T337M,0.0,0.0,3600.0
4275,0256T337P,0.0,0.0,1600.0
4276,0256T338M,0.0,0.0,3600.0
4277,0256T338P,0.0,0.0,1600.0
4278,0256T339M,0.0,0.0,3600.0
4279,0256T339P,0.0,0.0,1600.0
4280,0256T340M,0.0,0.0,3600.0
4281,0256T340P,0.0,0.0,1600.0
4282,0256T341M,0.0,0.0,3600.0
4283,0256T341P,0.0,0.0,1470.0
4284,0256T342M,0.0,0.0,3600.0
4285,0256T342P,0.0,0.0,1600.0
4286,0256T343M,0.0,0.0,2299.0
4287,0256T343P,0.0,0.0,1600.0
4288,0256T344M,0.0,0.0,3600.0
4289,0256T344P,0.0,0.0,1600.0
4290,0256T345M,0.0,0.0,3600.0
4291,0256T345P,0.0,0.0,1600.0
4292,0256T346M,0.0,0.0,2731.0
4293,0256T346P,0.0,0.0,1340.0
4294,0256T347M,0.0,0.0,3600.0
4295,0256T347P,0.0,0.0,1600.0
4296,0256T348M,0.0,0.0,3600.0
4297,0256T348P,0.0,0.0,1600.0
4298,0256T349M,0.0,0.0,3600.0
4299,0256T349P,0.0,0.0,1600.0
4300,0256T350M,0.0,0.0,3600.0
4301,0256T350P,0.0,0.0,1600.0
4302,0256T351M,0.0,0.0,3600.0
4303,0256T351P,0.0,0.0,1600.0
4304,0256T352M,0.0,0.0,3600.0
4305,0256T352P,0.0,0.0,1600.0
4306,0256T353M,0.0,0.0,3600.0
4307,0256T353P,0.0,0.0,1600.0
4308,0256T354M,0.0,0.0,3600.0
4309,0256T354P,0.0,0.0,1600.0
4310,0256T355M,0.0,0.0,3600.0
4311,0256T355P,0.0,0.0,1600.0
4312,0256T356M,0.0,0.0,3600.0
4313,0256T356P,0.0,0.0,1600.0
4314,0256T357M,0.0,0.0,3600.0
4315,0256T357P,0.0,0.0,1600.0
4316,0256T358M,0.0,0.0,3600.0
4317,0256T359M,0.0,0.0,3600.0
4318,0256T360M,0.0,0.0,3600.0
4319,0256T361M,0.0,0.0,3600.0
4320,0256T362M,0.0,0.0,3600.0
4321,0256T363M,0.0,0.0,3600.0
4322,0256T364M,0.0,0.0,3600.0
4323,0256T365M,0.0,0.0,3600.0
4324,0256T366M,0.0,0.0,3600.0
4325,0256T367M,0.0,0.0,3600.0
4326,0256T368M,0.0,0.0,3600.0
4327,0256T369M,0.0,0.0,3600.0
4328,0256T370M,0.0,0.0,3600.0
4329,0256T371M,0.0,0.0,3600.0
4330,0256T372M,0.0,0.0,3600.0
4331,0256T373M,0.0,0.0,3600.0
4332,0256T374M,0.0,0.0,3600.0
4333,0256T375M,0.0,0.0,3600.0
4334,0256T376M,0.0,0.0,3600.0
4335,0256T377M,0.0,0.0,3600.0
4336,0256T378M,0.0,0.0,3600.0
4337,0256T379M,0.0,0.0,3600.0
4338,0256T380M,0.0,0.0,3600.0
4339,0256T381M,0.0,0.0,3600.0
4340,0256T382M,0.0,0.0,3600.0
4341,0256T383M,0.0,0.0,3600.0
4342,0256T384M,0.0,0.0,3600.0
4343,0256T385M,0.0,0.0,3600.0
4344,0256T386M,0.0,0.0,2876.0
4345,0256T387M,0.0,0.0,3600.0
4346,0256T388M,0.0,0.0,3600.0
4347,0256T389M,0.0,0.0,3600.0
4348,0256T390M,0.0,0.0,3600.0
4349,0256T391M,0.0,0.0,3600.0
4350,0256T392M,0.0,0.0,3600.0
4351,0256T393M,0.0,0.0,3600.0
4352,0256T394M,0.0,0.0,3600.0
4353,0256T395M,0.0,0.0,3600.0
4354,0256T396M,0.0,0.0,3600.0
4355,0256T397M,0.0,0.0,3600.0
4356,0256T398M,0.0,0.0,3600.0
4357,0256T399M,0.0,0.0,3600.0
4358,0256T400M,0.0,0.0,3600.0
4359,0256T401M,0.0,0.0,3600.0
4360,0256T402M,0.0,0.0,3600.0
4361,0256T403M,0.0,0.0,3600.0
4362,0256T404M,0.0,0.0,3600.0
4363,0256T405M,0.0,0.0,3600.0
4364,0256T406M,0.0,0.0,3600.0
4365,0256T407M,0.0,0.0,3600.0
4366,0256T408M,0.0,0.0,3600.0
4367,0256T409M,0.0,0.0,3600.0
4368,0256T410M,0.0,0.0,3600.0
4369,0256T411M,0.0,0.0,3600.0
4370,0256T412M,0.0,0.0,3600.0
4371,0256T413M,0.0,0.0,3600.0
4372,0256T414M,0.0,0.0,3600.0
4373,0256T415M,0.0,0.0,3600.0
4374,0256T416M,0.0,0.0,3600.0
4375,0256T417M,0.0,0.0,3600.0
4376,0256T418M,0.0,0.0,3600.0
4377,0256T419M,0.0,0.0,3600.0
4378,0256T420M,0.0,0.0,3600.0
4379,0256T421M,0.0,0.0,3600.0
4380,0256T422M,0.0,0.0,3600.0
4381,0256T423M,0.0,0.0,3600.0
4382,0256T424M,0.0,0.0,3600.0
4383,0256T425M,0.0,0.0,3600.0
4384,0256T426M,0.0,0.0,3162.0
4385,0256T427M,0.0,0.0,3600.0
4386,0256T428M,0.0,0.0,3600.0
4387,0256T429M,0.0,0.0,3600.0
4388,0256T430M,0.0,0.0,3600.0
4389,0256T431M,0.0,0.0,3600.0
4390,0256T432M,0.0,0.0,3600.0
4391,0256T433M,0.0,0.0,3600.0
4392,0256T434M,0.0,0.0,3600.0
4393,0256T435M,0.0,0.0,3600.0
4394,0256T436M,0.0,0.0,3600.0
4395,0256T437M,0.0,0.0,3600.0
4396,0256T438M,0.0,0.0,3600.0
4397,0256T439M,0.0,0.0,3600.0
4398,0256T440M,0.0,0.0,3600.0
4399,0256T441M,0.0,0.0,3600.0
4400,0256T442M,0.0,0.0,3600.0
4401,0256T443M,0.0,0.0,3600.0
4402,0256T444M,0.0,0.0,3600.0
4403,0256T445M,0.0,0.0,3600.0
4404,0256T446M,0.0,0.0,3600.0
4405,0256T447M,0.0,0.0,3600.0
4406,0256T448M,0.0,0.0,3600.0
4407,0256T449M,0.0,0.0,3600.0
4408,0256T450M,0.0,0.0,3600.0
4409,0256T451M,0.0,0.0,3600.0
4410,0256T452M,0.0,0.0,3600.0
4411,0256T453M,0.0,0.0,3600.0
4412,0256T454M,0.0,0.0,3600.0
4413,0256T455M,0.0,0.0,3600.0
4414,0256T456M,0.0,0.0,3600.0
4415,0256T457M,0.0,0.0,3600.0
4416,0256T458M,0.0,0.0,3600.0
4417,0256T459M,0.0,0.0,3600.0
4418,0257001,27.857142857142858,16742.85714285714,7378959.0
4419,0257003,16.0,5000.0,2441063.0
4420,0257005,10.0,6900.0,2562918.0
4421,0257008,0.0,0.0,42521.0
4422,0257009,71.0,19380.0,6560244.0
4423,0257012,3606.0,420654.0,199655680.0
4424,0258003,5.0,0.0,0.0
4425,0258014,31.0,5445.0,1618436.0
4426,0258015,3.0,3160.0,789494.0
4427,0258016,7.0,6000.0,1523195.0
4428,0258021,8.0,4386.0,509424.0
4429,0258022,6.0,4302.0,414111.0
4430,0258032,306.0,291463.0,76949525.0
4431,0258033,0.0,0.0,9807020.0
4432,0258041,0.0,28873.5,15046136.5
4433,0258042,0.0,0.0,1826676.0
4434,0259027,0.0,221443.0,92805535.0
4435,0259028,0.0,66969.0,65756114.0
4436,0259029,0.0,270497.0,67906486.0
4437,0260001,270.0,206191.0,14705610.0
4438,0260002,94.0,55928.0,2692582.0
4439,0260003,30.0,18963.0,1218422.0
4440,0260004,15.0,10588.0,2684678.0
4441,0260006,68.0,51522.0,23019935.0
4442,0260007,0.0,61632.0,15811552.0
4443,0260008,44.0,21420.0,9819805.0
4444,0260009,45.0,18312.0,5945203.0
4445,0260010,0.0,211947.0,24765148.0
4446,0260015,0.0,265363.0,24831371.0
4447,0260016,0.0,108925.0,18599629.0
4448,0261005,114.0,46225.0,10594591.0
4449,0261007,123.0,63272.0,11378280.0
4450,0261010A,0.0,140000.0,37879151.0
4451,0261015,0.0,81618.0,30642799.0
4452,0261017,160.0,157565.0,65841483.0
4453,0261018,0.0,0.0,203648155.0
4454,0261019,0.0,0.0,23837848.0
4455,0261020,0.0,0.0,34432448.0
4456,0262008,0.0,29843.0,12775848.0
4457,0262013,0.0,165133.0,78849887.0
4458,0262018,0.0,96082.0,14615027.0
4459,0262020,0.0,365809.0,172007142.0
4460,0262021,0.0,262161.0,71312875.0
4461,0263011,0.0,1300000.0,320637449.0
4462,0264004,0.0,570000.0,176598805.0
4463,0265003,0.0,45886.0,1433972.0
4464,0265004,36.0,23570.0,11918335.0
4465,0265005,0.0,194211.0,73760708.0
4466,0266001,0.0,206034.0,33679861.0
4467,0266006,0.0,66032.0,10317753.0
4468,0266007,0.0,51233.0,11006722.0
4469,0266008,33.0,65675.0,13524298.0
4470,0266009,0.0,605459.0,134636743.0
4471,0267001,0.0,26808.0,7503641.0
4472,0267002,0.0,16502.0,1375821.0
4473,0267003,0.0,12488.0,1375821.0
4474,0267004,523.0,246458.0,35771893.0
4475,0267009,31.0,14692.0,1319136.0
4476,0267010,266.0,224651.0,74342069.0
4477,0267011,0.0,23087.0,2201329.0
4478,0267015,0.0,149279.0,61462204.0
4479,0267016,10.0,151326.0,30331559.0
4480,0268001,16.0,15004.0,1472633.0
4481,0268001A,90.0,68974.0,18031132.0
4482,0268002,0.0,135805.0,53572153.0
4483,0268006,348.0,147489.0,22372207.0
4484,0268007,231.0,76734.0,11247291.0
4485,0268008,636.0,251302.0,37556556.0
4486,0268012,164.0,67507.0,14214240.0
4487,0268013,0.0,0.0,498517.0
4488,0268014,0.0,0.0,975506.0
4489,0268015,0.0,0.0,158522.0
4490,0268016,52.0,23534.0,4177658.0
4491,0268017,28.0,115878.0,20127962.0
4492,0268018,0.0,111778.0,11967975.0
4493,0268019,25.0,111778.0,19039963.0
4494,0269001,292.0,653245.0,37281731.0
4495,0269004,20.0,11647.0,1203675.0
4496,0269005,125.0,37895.0,8313058.0
4497,0269006,0.0,8220.0,2151639.0
4498,0269007,8.0,3285.0,717570.0
4499,0269008,4.0,3313.0,1308478.0
4500,0269009,3.0,2515.0,254628.0
4501,0269013,3.0,2304.0,664392.0
4502,0269014,3.0,1150.0,946606.0
4503,0269015,2.0,3468.0,1734021.0
4504,0269018,4.0,3400.0,222735.0
4505,0269019,0.0,0.0,518749.0
4506,0269020,6.0,2226.0,907699.0
4507,0269021,11.0,12760.0,3175731.0
4508,0269027,37.0,14867.0,902624.0
4509,0269028,0.0,55000.0,90181994.0
4510,0270001,43.0,9729.0,4216407.0
4511,0270002,76.0,23177.0,1875917.0
4512,0270003,8.0,4287.0,294014.0
4513,0270004,10.0,5371.0,476371.0
4514,0270005,11.0,3242.0,1664367.0
4515,0270006,6.0,6168.0,2108199.0
4516,0270007,20.0,42652.0,1866543.0
4517,0270011,16.0,21720.0,2371963.0
4518,0270012,4.0,6120.0,2482975.0
4519,0270013,3.0,3595.0,200782.0
4520,0270014,3.0,4565.0,206830.0
4521,0270015,5.0,3400.0,279579.0
4522,0270016,11.0,1649.0,880149.0
4523,0270037,0.0,0.0,0.0
4524,0270039,0.0,0.0,0.0
4525,0270040,0.0,0.0,0.0
4526,0270041,2.0,7562.0,2383768.0
4527,0270042,86.0,28535.0,26421658.0
4528,0271001,69.0,27701.0,870040.0
4529,0271001A,0.0,29400.0,7272778.0
4530,0271001B,43.0,12756.0,803488.0
4531,0271001C,0.0,0.0,206053.0
4532,0271002,2.0,3674.0,347278.0
4533,0271003,2.0,3925.0,1446626.0
4534,0271005,104.0,29425.0,1083083.0
4535,0271011,10.0,4832.0,114906.0
4536,0271012,9.0,14150.0,1119481.0
4537,0271015,88.0,56954.0,15189722.0
4538,0271023,40.0,45749.0,1478782.0
4539,0271024,17.0,4642.0,321403.0
4540,0271027,0.0,98210.0,24892013.0
4541,0271051,0.0,1275.0,703694.0
4542,0272006,124.0,46067.0,10999191.0
4543,0272023,35.0,9162.0,1188046.0
4544,0273007,3.0,48124.0,4804590.0
4545,0273022,5.0,1590.0,220121.0
4546,0274005,1.0,3760.0,197040.0
4547,0274008,3.0,2490.0,900777.0
4548,0274010,0.0,0.0,0.0
4549,0275008,4.0,1875.0,3831417.0
4550,0275009,124.0,36213.0,6759086.0
4551,0275A250,0.0,0.0,65422.0
4552,0276007,73.0,20610.0,1887501.0
4553,0276013,111.0,28315.0,772455.0
4554,0277025,672.0,400598.0,52502431.0
4555,0278008,1.0,37812.0,1313113.0
4556,0278010,13.0,10716.0,943732.0
4557,0278019,99.0,51587.0,13644965.0
4558,0278020,295.0,97276.0,3520908.0
4559,0279001,25.0,5448.0,1499590.0
4560,0279003,55.0,19543.0,5343008.0
4561,0279004,16.0,16500.0,5519530.0
4562,0279005,219.14285714285714,78950.0,1760404.0
4563,0279016,3.0,15436.0,1003442.0
4564,0280009,113.0,51657.0,10495447.0
4565,0280011,85.66666666666667,42365.0,8079644.0
4566,0280012,34.0,11731.0,470783.0
4567,0280014,4.0,4350.0,768856.0
4568,0280017,30.0,7904.0,2491860.0
4569,0280026,21.0,10456.0,1191878.0
4570,0280027,2.0,5630.0,2054842.0
4571,0280031,0.0,66090.0,19054380.0
4572,0281003,0.0,0.0,1668408.0
4573,0281004,3.0,27636.0,3463212.0
4574,0281006,101.0,35292.0,4203658.0
4575,0281012,2.0,18906.0,1842361.0
4576,0282002,38.0,9690.0,3954204.0
4577,0282003,69.0,26070.0,5748065.0
4578,0282012,100.0,46692.0,1035557.0
4579,0282016,1.0,3220.0,536508.0
4580,0282017,4.0,1472.0,93442.0
4581,0282022,0.0,0.0,59633265.0
4582,0283004A,83.0,51085.0,10878261.0
4583,0283006,0.0,0.0,320035.0
4584,0283012,14.0,8913.0,569470.0
4585,0283016,32.0,11174.0,3893241.0
4586,0283017,2.0,3900.0,250622.0
4587,0283018,57.0,16210.0,4186166.0
4588,0283022,108.0,101662.0,2051435.0
4589,0284001,15.0,12092.0,828466.0
4590,0284002,0.0,5400.0,1360992.0
4591,0284003,2.0,1875.0,884550.0
4592,0284004,0.0,55414.0,12927545.0
4593,0284005,17.0,9282.0,3772575.0
4594,0284006,114.0,37865.0,16684579.0
4595,0284007,10.0,20931.428571428572,3377013.0
4596,0284008,6.0,5429.0,2433310.0
4597,0284009,74.0,27064.0,7085184.0
4598,0284010,113.0,41272.0,29594712.0
4599,0284011,10.0,4388.0,2041772.0
4600,0284017,30.0,6080.0,1419315.0
4601,0284018,5.0,2192.0,1177489.0
4602,0284020,81.0,26945.0,1790995.0
4603,0284022,4.0,3421.4285714285716,207029.0
4604,0284024,64.0,18720.0,918420.0
4605,0284026,0.0,340.0,1.0
4606,0284027,0.0,258.0,1.0
4607,0284028,0.0,394.0,1.0
4608,0284029,0.0,348.0,1.0
4609,0284030,0.0,0.0,1.0
4610,0284031,0.0,488.0,1.0
4611,0284032,0.0,876.0,1.0
4612,0284042,0.0,840.0,1.0
4613,0284044,0.0,750.0,1.0
4614,0284047,0.0,750.0,208298.0
4615,0284048,0.0,840.0,1.0
4616,0284050,0.0,750.0,1.0
4617,0284051,0.0,840.0,1.0
4618,0284055,0.0,878.0,1.0
4619,0285001,12.0,7285.0,414082.0
4620,0285004,83.14285714285714,37432.0,9549363.0
4621,0285005,60.0,21669.0,1190903.0
4622,0285005A,6.0,12668.0,3509400.0
4623,0285006,650.0,294416.0,127324887.0
4624,0285009,34.0,30037.0,927032.0
4625,0285011,0.0,67913.0,6364947.0
4626,0285012,0.0,67913.0,19001642.0
4627,0285020,0.0,40010.0,7340817.0
4628,0285021,132.57142857142858,81241.42857142857,51001112.0
4629,0286001,70.0,15355.0,6451796.0
4630,0286003,68.0,23100.0,832537.0
4631,0286004,5.0,5040.0,3915098.0
4632,0286005,0.0,9350.0,4557605.0
4633,0286006,0.0,8150.0,3619015.0
4634,0286007,23.0,46538.0,2986129.0
4635,0286017,89.0,47669.0,0.0
4636,0286024,17.0,0.0,0.0
4637,0287001,0.0,31978.0,3075509.0
4638,0287002,17.0,7735.0,732244.0
4639,0287003,4.0,6122.0,585786.0
4640,0287004,14.0,4727.0,414195.0
4641,0287005,22.0,7533.0,3062438.0
4642,0287006,9.0,4536.0,2064189.0
4643,0287007,11.0,6205.0,1493099.0
4644,0287008,0.0,13400.0,5658868.0
4645,0287009,0.0,127289.0,57114759.0
4646,0287010,0.0,54292.0,8420138.0
4647,0287011,28.0,14850.0,5224551.0
4648,0287012,6.0,8280.0,955527.0
4649,0287013,7.0,7250.0,16244000.0
4650,0287014,0.0,32162.0,33757062.0
4651,0287015,0.0,0.0,0.0
4652,0287017,158.0,67460.0,1950087.0
4653,0287018,14.0,18750.0,3487550.0
4654,0287019,3.0,4080.0,298419.0
4655,0287020,53.57142857142857,16590.0,5580864.0
4656,0287023,83.0,42992.0,4631068.0
4657,0287024,0.0,0.0,0.0
4658,0287026,0.0,3657.0,1521753.0
4659,0287027,0.0,4719.0,1614401.0
4660,0287028,0.0,3930.0,1547911.0
4661,0287029,0.0,3930.0,1547911.0
4662,0287030,0.0,3930.0,1547909.0
4663,0287031,0.0,3906.0,1545299.0
4664,0287032,0.0,3906.0,1545299.0
4665,0287033,0.0,3906.0,1545299.0
4666,0287034,0.0,3090.0,1474669.0
4667,0288001,168.0,67860.0,8209634.0
4668,0288006,0.0,0.0,1656983.0
4669,0288007,149.0,47665.0,17684011.0
4670,0288008,4.0,5175.0,522877.0
4671,0288010,21.0,35243.0,18766411.0
4672,0288011,9.0,25643.0,8831250.0
4673,0288014,27.0,16630.0,764253.0
4674,0288016,23.0,7546.0,2518191.0
4675,0288017,47.0,15682.0,2298930.0
4676,0288025,152.0,61192.0,10614230.0
4677,0288027,0.0,108432.0,4556711.0
4678,0288029,19.0,138600.0,22078133.0
4679,0288030,0.0,0.0,2179.0
4680,0288031,0.0,277895.0,93544536.0
4681,0288032,2.0,68200.0,9813694.0
4682,0288033,0.0,519235.0,229718717.5
4683,0288066,0.0,0.0,283611.0
4684,0289001,0.0,501686.0,105974867.0
4685,0289003,0.0,33814.0,20532433.0
4686,0289004,0.0,611000.0,184791943.0
4687,0289005,852.0,428295.0,190363190.0
4688,0289006,0.0,18646.0,2806698.0
4689,0289007,0.0,0.0,81247396.0
4690,0289009,0.0,281527.0,144567260.0
4691,0290011,0.0,319234.0,119655494.0
4692,0290012,0.0,6700.0,11716661.0
4693,0291001,103.0,37544.0,8460564.0
4694,0291002,10.0,5604.0,3295186.0
4695,0291003,6.0,5898.0,2393411.0
4696,0291004,10.0,11734.0,621192.0
4697,0291005,173.0,64955.0,10031774.0
4698,0291005B,34.0,35162.0,12223163.0
4699,0291006,285.0,75482.0,8510890.0
4700,0291007,5.0,20130.0,7567118.0
4701,0291012,1300.0,750491.0,142971077.0
4702,0291013,17.0,16195.0,3017180.0
4703,0292001,456.0,286182.0,88076888.0
4704,0292001A,0.0,28903.0,22281850.0
4705,0292002,0.0,30470.0,28648097.0
4706,0292004,0.0,816735.0,16930725.0
4707,0292005,0.0,0.0,2729766.0
4708,0292006,0.0,0.0,4852939.0
4709,0292007,0.0,0.0,2426456.0
4710,0292008,0.0,0.0,7275363.0
4711,0292009,177.0,109673.0,36075383.0
4712,0292014,0.0,0.0,7683826.0
4713,0292016,0.0,0.0,13665090.0
4714,0293001,54.0,42819.0,2599377.0
4715,0293003,0.0,24759.0,1325384.0
4716,0293004,10.0,37160.0,4296151.0
4717,0293005,46.0,40290.0,1665185.0
4718,0293006,0.0,117435.0,27651723.0
4719,0293007,7.0,39021.0,26140993.0
4720,0293008,25.0,32040.0,1916798.0
4721,0293009,20.0,241918.0,8284564.0
4722,0293010,0.0,60445.0,4906843.0
4723,0294001,6.0,2025.0,1131160.0
4724,0294002,4.0,1650.0,1021603.0
4725,0294003,4.0,3750.0,1568066.0
4726,0294004,21.0,10650.0,9246520.0
4727,0294005,17.0,11440.0,787082.0
4728,0294006,244.0,96870.0,7653884.0
4729,0294007,0.0,38400.0,74460000.0
4730,0294008,42.0,32187.0,85715110.0
4731,0294009,0.0,38792.857142857145,26796017.0
4732,0294010,0.0,7413.0,828436.0
4733,0294011,0.0,76309.14285714286,69023838.0
4734,0294012,1.0,1550.0,962599.0
4735,0294013,116.85714285714286,92000.0,53923408.0
4736,0294015,0.0,34215.0,13864234.0
4737,0294016,20.0,20784.0,16050786.0
4738,0294017,7.0,18500.0,6619275.0
4739,0294019,9.0,14750.0,5066769.0
4740,0294020,15.0,5387.0,2602619.0
4741,0294021,107.0,38237.0,1219795.0
4742,0294022,0.0,10120.0,2006301.0
